area_name,area_code,date,new_cases,total_cases
Kensington and Chelsea,E09000020,01/03/2020,0,2
Kingston upon Thames,E09000021,01/03/2020,0,1
Lambeth,E09000022,01/03/2020,0,1
Lewisham,E09000023,01/03/2020,0,1
Merton,E09000024,01/03/2020,0,1
Newham,E09000025,01/03/2020,0,0
Redbridge,E09000026,01/03/2020,0,0
Richmond upon Thames,E09000027,01/03/2020,0,0
Southwark,E09000028,01/03/2020,0,3
Sutton,E09000029,01/03/2020,0,0
Tower Hamlets,E09000030,01/03/2020,0,0
Waltham Forest,E09000031,01/03/2020,0,0
Wandsworth,E09000032,01/03/2020,1,1
Westminster,E09000033,01/03/2020,0,1
Barking and Dagenham,E09000002,02/03/2020,0,1
Barnet,E09000003,02/03/2020,0,1
Bexley,E09000004,02/03/2020,0,0
Brent,E09000005,02/03/2020,0,0
Bromley,E09000006,02/03/2020,0,1
Camden,E09000007,02/03/2020,2,2
Croydon,E09000008,02/03/2020,0,0
Ealing,E09000009,02/03/2020,1,2
Enfield,E09000010,02/03/2020,0,0
Greenwich,E09000011,02/03/2020,0,0
Hackney and City of London,E09000012,02/03/2020,0,0
Hammersmith and Fulham,E09000013,02/03/2020,0,0
Haringey,E09000014,02/03/2020,0,0
Harrow,E09000015,02/03/2020,0,0
Havering,E09000016,02/03/2020,0,0
Hillingdon,E09000017,02/03/2020,1,1
Hounslow,E09000018,02/03/2020,1,3
Islington,E09000019,02/03/2020,0,0
Kensington and Chelsea,E09000020,02/03/2020,4,6
Kingston upon Thames,E09000021,02/03/2020,0,1
Lambeth,E09000022,02/03/2020,0,1
Lewisham,E09000023,02/03/2020,0,1
Merton,E09000024,02/03/2020,0,1
Newham,E09000025,02/03/2020,0,0
Redbridge,E09000026,02/03/2020,1,1
Richmond upon Thames,E09000027,02/03/2020,0,0
Southwark,E09000028,02/03/2020,1,4
Sutton,E09000029,02/03/2020,0,0
Tower Hamlets,E09000030,02/03/2020,0,0
Waltham Forest,E09000031,02/03/2020,0,0
Wandsworth,E09000032,02/03/2020,1,2
Westminster,E09000033,02/03/2020,0,1
Barking and Dagenham,E09000002,03/03/2020,0,1
Barnet,E09000003,03/03/2020,0,1
Bexley,E09000004,03/03/2020,0,0
Brent,E09000005,03/03/2020,0,0
Bromley,E09000006,03/03/2020,0,1
Camden,E09000007,03/03/2020,0,2
Croydon,E09000008,03/03/2020,0,0
Ealing,E09000009,03/03/2020,1,3
Enfield,E09000010,03/03/2020,0,0
Greenwich,E09000011,03/03/2020,0,0
Hackney and City of London,E09000012,03/03/2020,0,0
Hammersmith and Fulham,E09000013,03/03/2020,0,0
Haringey,E09000014,03/03/2020,0,0
Harrow,E09000015,03/03/2020,1,1
Havering,E09000016,03/03/2020,0,0
Hillingdon,E09000017,03/03/2020,0,1
Hounslow,E09000018,03/03/2020,1,4
Islington,E09000019,03/03/2020,0,0
Kensington and Chelsea,E09000020,03/03/2020,0,6
Kingston upon Thames,E09000021,03/03/2020,0,1
Lambeth,E09000022,03/03/2020,1,2
Lewisham,E09000023,03/03/2020,0,1
Merton,E09000024,03/03/2020,0,1
Newham,E09000025,03/03/2020,0,0
Redbridge,E09000026,03/03/2020,0,1
Richmond upon Thames,E09000027,03/03/2020,0,0
Southwark,E09000028,03/03/2020,0,4
Sutton,E09000029,03/03/2020,0,0
Tower Hamlets,E09000030,03/03/2020,0,0
Waltham Forest,E09000031,03/03/2020,0,0
Wandsworth,E09000032,03/03/2020,1,3
Westminster,E09000033,03/03/2020,1,2
Barking and Dagenham,E09000002,04/03/2020,0,1
Barnet,E09000003,04/03/2020,4,5
Bexley,E09000004,04/03/2020,0,0
Brent,E09000005,04/03/2020,0,0
Bromley,E09000006,04/03/2020,0,1
Camden,E09000007,04/03/2020,0,2
Croydon,E09000008,04/03/2020,0,0
Ealing,E09000009,04/03/2020,1,4
Enfield,E09000010,04/03/2020,0,0
Greenwich,E09000011,04/03/2020,0,0
Hackney and City of London,E09000012,04/03/2020,0,0
Hammersmith and Fulham,E09000013,04/03/2020,1,1
Haringey,E09000014,04/03/2020,0,0
Harrow,E09000015,04/03/2020,0,1
Havering,E09000016,04/03/2020,0,0
Hillingdon,E09000017,04/03/2020,1,2
Hounslow,E09000018,04/03/2020,0,4
Islington,E09000019,04/03/2020,0,0
Kensington and Chelsea,E09000020,04/03/2020,4,10
Kingston upon Thames,E09000021,04/03/2020,0,1
Lambeth,E09000022,04/03/2020,1,3
Lewisham,E09000023,04/03/2020,1,2
Merton,E09000024,04/03/2020,0,1
Newham,E09000025,04/03/2020,0,0
Redbridge,E09000026,04/03/2020,0,1
Richmond upon Thames,E09000027,04/03/2020,0,0
Southwark,E09000028,04/03/2020,1,5
Sutton,E09000029,04/03/2020,1,1
Tower Hamlets,E09000030,04/03/2020,2,2
Waltham Forest,E09000031,04/03/2020,0,0
Wandsworth,E09000032,04/03/2020,0,3
Westminster,E09000033,04/03/2020,1,3
Barking and Dagenham,E09000002,05/03/2020,0,1
Barnet,E09000003,05/03/2020,1,6
Bexley,E09000004,05/03/2020,0,0
Brent,E09000005,05/03/2020,0,0
Bromley,E09000006,05/03/2020,0,1
Camden,E09000007,05/03/2020,0,2
Croydon,E09000008,05/03/2020,0,0
Ealing,E09000009,05/03/2020,1,5
Enfield,E09000010,05/03/2020,0,0
Greenwich,E09000011,05/03/2020,0,0
Hackney and City of London,E09000012,05/03/2020,0,0
Hammersmith and Fulham,E09000013,05/03/2020,0,1
Haringey,E09000014,05/03/2020,0,0
Harrow,E09000015,05/03/2020,0,1
Havering,E09000016,05/03/2020,0,0
Hillingdon,E09000017,05/03/2020,2,4
Hounslow,E09000018,05/03/2020,0,4
Islington,E09000019,05/03/2020,0,0
Kensington and Chelsea,E09000020,05/03/2020,6,16
Kingston upon Thames,E09000021,05/03/2020,0,1
Lambeth,E09000022,05/03/2020,0,3
Lewisham,E09000023,05/03/2020,0,2
Merton,E09000024,05/03/2020,0,1
Newham,E09000025,05/03/2020,0,0
Redbridge,E09000026,05/03/2020,0,1
Richmond upon Thames,E09000027,05/03/2020,0,0
Southwark,E09000028,05/03/2020,1,6
Sutton,E09000029,05/03/2020,0,1
Tower Hamlets,E09000030,05/03/2020,1,3
Waltham Forest,E09000031,05/03/2020,1,1
Wandsworth,E09000032,05/03/2020,0,3
Westminster,E09000033,05/03/2020,1,4
Barking and Dagenham,E09000002,06/03/2020,0,1
Barnet,E09000003,06/03/2020,1,7
Bexley,E09000004,06/03/2020,0,0
Brent,E09000005,06/03/2020,0,0
Bromley,E09000006,06/03/2020,0,1
Camden,E09000007,06/03/2020,1,3
Croydon,E09000008,06/03/2020,0,0
Ealing,E09000009,06/03/2020,0,5
Enfield,E09000010,06/03/2020,1,1
Greenwich,E09000011,06/03/2020,0,0
Hackney and City of London,E09000012,06/03/2020,1,1
Hammersmith and Fulham,E09000013,06/03/2020,2,3
Haringey,E09000014,06/03/2020,0,0
Harrow,E09000015,06/03/2020,0,1
Havering,E09000016,06/03/2020,2,2
Hillingdon,E09000017,06/03/2020,0,4
Hounslow,E09000018,06/03/2020,0,4
Islington,E09000019,06/03/2020,0,0
Kensington and Chelsea,E09000020,06/03/2020,0,16
Kingston upon Thames,E09000021,06/03/2020,0,1
Lambeth,E09000022,06/03/2020,1,4
Lewisham,E09000023,06/03/2020,0,2
Merton,E09000024,06/03/2020,2,3
Newham,E09000025,06/03/2020,0,0
Redbridge,E09000026,06/03/2020,0,1
Richmond upon Thames,E09000027,06/03/2020,2,2
Southwark,E09000028,06/03/2020,2,8
Sutton,E09000029,06/03/2020,1,2
Tower Hamlets,E09000030,06/03/2020,1,4
Waltham Forest,E09000031,06/03/2020,1,2
Wandsworth,E09000032,06/03/2020,0,3
Westminster,E09000033,06/03/2020,5,9
Barking and Dagenham,E09000002,07/03/2020,0,1
Barnet,E09000003,07/03/2020,0,7
Bexley,E09000004,07/03/2020,0,0
Brent,E09000005,07/03/2020,1,1
Bromley,E09000006,07/03/2020,0,1
Camden,E09000007,07/03/2020,1,4
Croydon,E09000008,07/03/2020,1,1
Ealing,E09000009,07/03/2020,1,6
Enfield,E09000010,07/03/2020,0,1
Greenwich,E09000011,07/03/2020,1,1
Hackney and City of London,E09000012,07/03/2020,0,1
Hammersmith and Fulham,E09000013,07/03/2020,0,3
Haringey,E09000014,07/03/2020,0,0
Harrow,E09000015,07/03/2020,0,1
Havering,E09000016,07/03/2020,0,2
Hillingdon,E09000017,07/03/2020,0,4
Hounslow,E09000018,07/03/2020,0,4
Islington,E09000019,07/03/2020,0,0
Kensington and Chelsea,E09000020,07/03/2020,1,17
Kingston upon Thames,E09000021,07/03/2020,0,1
Lambeth,E09000022,07/03/2020,2,6
Lewisham,E09000023,07/03/2020,1,3
Merton,E09000024,07/03/2020,0,3
Newham,E09000025,07/03/2020,0,0
Redbridge,E09000026,07/03/2020,0,1
Richmond upon Thames,E09000027,07/03/2020,0,2
Southwark,E09000028,07/03/2020,1,9
Sutton,E09000029,07/03/2020,1,3
Tower Hamlets,E09000030,07/03/2020,1,5
Waltham Forest,E09000031,07/03/2020,0,2
Wandsworth,E09000032,07/03/2020,0,3
Westminster,E09000033,07/03/2020,2,11
Barking and Dagenham,E09000002,08/03/2020,1,2
Barnet,E09000003,08/03/2020,1,8
Bexley,E09000004,08/03/2020,0,0
Brent,E09000005,08/03/2020,1,2
Bromley,E09000006,08/03/2020,1,2
Camden,E09000007,08/03/2020,2,6
Croydon,E09000008,08/03/2020,0,1
Ealing,E09000009,08/03/2020,1,7
Enfield,E09000010,08/03/2020,1,2
Greenwich,E09000011,08/03/2020,0,1
Hackney and City of London,E09000012,08/03/2020,1,2
Hammersmith and Fulham,E09000013,08/03/2020,0,3
Haringey,E09000014,08/03/2020,1,1
Harrow,E09000015,08/03/2020,0,1
Havering,E09000016,08/03/2020,0,2
Hillingdon,E09000017,08/03/2020,2,6
Hounslow,E09000018,08/03/2020,0,4
Islington,E09000019,08/03/2020,1,1
Kensington and Chelsea,E09000020,08/03/2020,2,19
Kingston upon Thames,E09000021,08/03/2020,1,2
Lambeth,E09000022,08/03/2020,0,6
Lewisham,E09000023,08/03/2020,0,3
Merton,E09000024,08/03/2020,0,3
Newham,E09000025,08/03/2020,0,0
Redbridge,E09000026,08/03/2020,0,1
Richmond upon Thames,E09000027,08/03/2020,0,2
Southwark,E09000028,08/03/2020,2,11
Sutton,E09000029,08/03/2020,0,3
Tower Hamlets,E09000030,08/03/2020,1,6
Waltham Forest,E09000031,08/03/2020,0,2
Wandsworth,E09000032,08/03/2020,2,5
Westminster,E09000033,08/03/2020,1,12
Barking and Dagenham,E09000002,09/03/2020,1,3
Barnet,E09000003,09/03/2020,3,11
Bexley,E09000004,09/03/2020,2,2
Brent,E09000005,09/03/2020,3,5
Bromley,E09000006,09/03/2020,1,3
Camden,E09000007,09/03/2020,1,7
Croydon,E09000008,09/03/2020,1,2
Ealing,E09000009,09/03/2020,0,7
Enfield,E09000010,09/03/2020,1,3
Greenwich,E09000011,09/03/2020,0,1
Hackney and City of London,E09000012,09/03/2020,2,4
Hammersmith and Fulham,E09000013,09/03/2020,3,6
Haringey,E09000014,09/03/2020,2,3
Harrow,E09000015,09/03/2020,5,6
Havering,E09000016,09/03/2020,1,3
Hillingdon,E09000017,09/03/2020,0,6
Hounslow,E09000018,09/03/2020,0,4
Islington,E09000019,09/03/2020,0,1
Kensington and Chelsea,E09000020,09/03/2020,4,23
Kingston upon Thames,E09000021,09/03/2020,0,2
Lambeth,E09000022,09/03/2020,2,8
Lewisham,E09000023,09/03/2020,0,3
Merton,E09000024,09/03/2020,1,4
Newham,E09000025,09/03/2020,1,1
Redbridge,E09000026,09/03/2020,0,1
Richmond upon Thames,E09000027,09/03/2020,0,2
Southwark,E09000028,09/03/2020,7,18
Sutton,E09000029,09/03/2020,1,4
Tower Hamlets,E09000030,09/03/2020,2,8
Waltham Forest,E09000031,09/03/2020,1,3
Wandsworth,E09000032,09/03/2020,2,7
Westminster,E09000033,09/03/2020,6,18
Barking and Dagenham,E09000002,10/03/2020,0,3
Barnet,E09000003,10/03/2020,3,14
Bexley,E09000004,10/03/2020,2,4
Brent,E09000005,10/03/2020,4,9
Bromley,E09000006,10/03/2020,2,5
Camden,E09000007,10/03/2020,2,9
Croydon,E09000008,10/03/2020,0,2
Ealing,E09000009,10/03/2020,5,12
Enfield,E09000010,10/03/2020,5,8
Greenwich,E09000011,10/03/2020,3,4
Hackney and City of London,E09000012,10/03/2020,1,5
Hammersmith and Fulham,E09000013,10/03/2020,3,9
Haringey,E09000014,10/03/2020,3,6
Harrow,E09000015,10/03/2020,1,7
Havering,E09000016,10/03/2020,0,3
Hillingdon,E09000017,10/03/2020,2,8
Hounslow,E09000018,10/03/2020,2,6
Islington,E09000019,10/03/2020,2,3
Kensington and Chelsea,E09000020,10/03/2020,10,33
Kingston upon Thames,E09000021,10/03/2020,0,2
Lambeth,E09000022,10/03/2020,8,16
Lewisham,E09000023,10/03/2020,1,4
Merton,E09000024,10/03/2020,6,10
Newham,E09000025,10/03/2020,1,2
Redbridge,E09000026,10/03/2020,0,1
Richmond upon Thames,E09000027,10/03/2020,1,3
Southwark,E09000028,10/03/2020,6,24
Sutton,E09000029,10/03/2020,2,6
Tower Hamlets,E09000030,10/03/2020,2,10
Waltham Forest,E09000031,10/03/2020,0,3
Wandsworth,E09000032,10/03/2020,9,16
Westminster,E09000033,10/03/2020,6,24
Barking and Dagenham,E09000002,11/03/2020,1,4
Barnet,E09000003,11/03/2020,11,25
Bexley,E09000004,11/03/2020,4,8
Brent,E09000005,11/03/2020,10,19
Bromley,E09000006,11/03/2020,5,10
Camden,E09000007,11/03/2020,10,19
Croydon,E09000008,11/03/2020,5,7
Ealing,E09000009,11/03/2020,10,22
Enfield,E09000010,11/03/2020,2,10
Greenwich,E09000011,11/03/2020,4,8
Hackney and City of London,E09000012,11/03/2020,8,13
Hammersmith and Fulham,E09000013,11/03/2020,11,20
Haringey,E09000014,11/03/2020,6,12
Harrow,E09000015,11/03/2020,5,12
Havering,E09000016,11/03/2020,2,5
Hillingdon,E09000017,11/03/2020,2,10
Hounslow,E09000018,11/03/2020,6,12
Islington,E09000019,11/03/2020,2,5
Kensington and Chelsea,E09000020,11/03/2020,10,43
Kingston upon Thames,E09000021,11/03/2020,1,3
Lambeth,E09000022,11/03/2020,14,30
Lewisham,E09000023,11/03/2020,5,9
Merton,E09000024,11/03/2020,7,17
Newham,E09000025,11/03/2020,3,5
Redbridge,E09000026,11/03/2020,0,1
Richmond upon Thames,E09000027,11/03/2020,1,4
Southwark,E09000028,11/03/2020,11,35
Sutton,E09000029,11/03/2020,0,6
Tower Hamlets,E09000030,11/03/2020,1,11
Waltham Forest,E09000031,11/03/2020,2,5
Wandsworth,E09000032,11/03/2020,10,26
Westminster,E09000033,11/03/2020,14,38
Barking and Dagenham,E09000002,12/03/2020,4,8
Barnet,E09000003,12/03/2020,5,30
Bexley,E09000004,12/03/2020,5,13
Brent,E09000005,12/03/2020,9,28
Bromley,E09000006,12/03/2020,6,16
Camden,E09000007,12/03/2020,5,24
Croydon,E09000008,12/03/2020,8,15
Ealing,E09000009,12/03/2020,3,25
Enfield,E09000010,12/03/2020,6,16
Greenwich,E09000011,12/03/2020,6,14
Hackney and City of London,E09000012,12/03/2020,6,19
Hammersmith and Fulham,E09000013,12/03/2020,1,21
Haringey,E09000014,12/03/2020,7,19
Harrow,E09000015,12/03/2020,8,20
Havering,E09000016,12/03/2020,1,6
Hillingdon,E09000017,12/03/2020,4,14
Hounslow,E09000018,12/03/2020,1,13
Islington,E09000019,12/03/2020,10,15
Kensington and Chelsea,E09000020,12/03/2020,6,49
Kingston upon Thames,E09000021,12/03/2020,1,4
Lambeth,E09000022,12/03/2020,4,34
Lewisham,E09000023,12/03/2020,9,18
Merton,E09000024,12/03/2020,3,20
Newham,E09000025,12/03/2020,2,7
Redbridge,E09000026,12/03/2020,0,1
Richmond upon Thames,E09000027,12/03/2020,1,5
Southwark,E09000028,12/03/2020,10,45
Sutton,E09000029,12/03/2020,2,8
Tower Hamlets,E09000030,12/03/2020,5,16
Waltham Forest,E09000031,12/03/2020,1,6
Wandsworth,E09000032,12/03/2020,12,38
Westminster,E09000033,12/03/2020,14,52
Barking and Dagenham,E09000002,13/03/2020,1,9
Barnet,E09000003,13/03/2020,6,36
Bexley,E09000004,13/03/2020,4,17
Brent,E09000005,13/03/2020,3,31
Bromley,E09000006,13/03/2020,4,20
Camden,E09000007,13/03/2020,5,29
Croydon,E09000008,13/03/2020,4,19
Ealing,E09000009,13/03/2020,3,28
Enfield,E09000010,13/03/2020,4,20
Greenwich,E09000011,13/03/2020,5,19
Hackney and City of London,E09000012,13/03/2020,4,23
Hammersmith and Fulham,E09000013,13/03/2020,3,24
Haringey,E09000014,13/03/2020,8,27
Harrow,E09000015,13/03/2020,4,24
Havering,E09000016,13/03/2020,1,7
Hillingdon,E09000017,13/03/2020,3,17
Hounslow,E09000018,13/03/2020,5,18
Islington,E09000019,13/03/2020,6,21
Kensington and Chelsea,E09000020,13/03/2020,3,52
Kingston upon Thames,E09000021,13/03/2020,1,5
Lambeth,E09000022,13/03/2020,11,45
Lewisham,E09000023,13/03/2020,3,21
Merton,E09000024,13/03/2020,7,27
Newham,E09000025,13/03/2020,3,10
Redbridge,E09000026,13/03/2020,3,4
Richmond upon Thames,E09000027,13/03/2020,3,8
Southwark,E09000028,13/03/2020,8,53
Sutton,E09000029,13/03/2020,4,12
Tower Hamlets,E09000030,13/03/2020,3,19
Waltham Forest,E09000031,13/03/2020,2,8
Wandsworth,E09000032,13/03/2020,4,42
Westminster,E09000033,13/03/2020,8,60
Barking and Dagenham,E09000002,14/03/2020,2,11
Barnet,E09000003,14/03/2020,6,42
Bexley,E09000004,14/03/2020,3,20
Brent,E09000005,14/03/2020,7,38
Bromley,E09000006,14/03/2020,6,26
Camden,E09000007,14/03/2020,1,30
Croydon,E09000008,14/03/2020,14,33
Ealing,E09000009,14/03/2020,2,30
Enfield,E09000010,14/03/2020,7,27
Greenwich,E09000011,14/03/2020,2,21
Hackney and City of London,E09000012,14/03/2020,5,28
Hammersmith and Fulham,E09000013,14/03/2020,2,26
Haringey,E09000014,14/03/2020,1,28
Harrow,E09000015,14/03/2020,9,33
Havering,E09000016,14/03/2020,2,9
Hillingdon,E09000017,14/03/2020,1,18
Hounslow,E09000018,14/03/2020,4,22
Islington,E09000019,14/03/2020,5,26
Kensington and Chelsea,E09000020,14/03/2020,3,55
Kingston upon Thames,E09000021,14/03/2020,3,8
Lambeth,E09000022,14/03/2020,10,55
Lewisham,E09000023,14/03/2020,2,23
Merton,E09000024,14/03/2020,6,33
Newham,E09000025,14/03/2020,4,14
Redbridge,E09000026,14/03/2020,3,7
Richmond upon Thames,E09000027,14/03/2020,0,8
Southwark,E09000028,14/03/2020,10,63
Sutton,E09000029,14/03/2020,2,14
Tower Hamlets,E09000030,14/03/2020,3,22
Waltham Forest,E09000031,14/03/2020,3,11
Wandsworth,E09000032,14/03/2020,11,53
Westminster,E09000033,14/03/2020,10,70
Barking and Dagenham,E09000002,15/03/2020,4,15
Barnet,E09000003,15/03/2020,10,52
Bexley,E09000004,15/03/2020,1,21
Brent,E09000005,15/03/2020,8,46
Bromley,E09000006,15/03/2020,7,33
Camden,E09000007,15/03/2020,3,33
Croydon,E09000008,15/03/2020,7,40
Ealing,E09000009,15/03/2020,8,38
Enfield,E09000010,15/03/2020,2,29
Greenwich,E09000011,15/03/2020,6,27
Hackney and City of London,E09000012,15/03/2020,2,30
Hammersmith and Fulham,E09000013,15/03/2020,3,29
Haringey,E09000014,15/03/2020,4,32
Harrow,E09000015,15/03/2020,6,39
Havering,E09000016,15/03/2020,5,14
Hillingdon,E09000017,15/03/2020,5,23
Hounslow,E09000018,15/03/2020,5,27
Islington,E09000019,15/03/2020,6,32
Kensington and Chelsea,E09000020,15/03/2020,1,56
Kingston upon Thames,E09000021,15/03/2020,2,10
Lambeth,E09000022,15/03/2020,13,68
Lewisham,E09000023,15/03/2020,6,29
Merton,E09000024,15/03/2020,1,34
Newham,E09000025,15/03/2020,7,21
Redbridge,E09000026,15/03/2020,5,12
Richmond upon Thames,E09000027,15/03/2020,2,10
Southwark,E09000028,15/03/2020,12,75
Sutton,E09000029,15/03/2020,0,14
Tower Hamlets,E09000030,15/03/2020,3,25
Waltham Forest,E09000031,15/03/2020,4,15
Wandsworth,E09000032,15/03/2020,12,65
Westminster,E09000033,15/03/2020,5,75
Barking and Dagenham,E09000002,16/03/2020,4,19
Barnet,E09000003,16/03/2020,11,63
Bexley,E09000004,16/03/2020,4,25
Brent,E09000005,16/03/2020,10,56
Bromley,E09000006,16/03/2020,6,39
Camden,E09000007,16/03/2020,3,36
Croydon,E09000008,16/03/2020,13,53
Ealing,E09000009,16/03/2020,14,52
Enfield,E09000010,16/03/2020,2,31
Greenwich,E09000011,16/03/2020,5,32
Hackney and City of London,E09000012,16/03/2020,6,36
Hammersmith and Fulham,E09000013,16/03/2020,3,32
Haringey,E09000014,16/03/2020,2,34
Harrow,E09000015,16/03/2020,12,51
Havering,E09000016,16/03/2020,2,16
Hillingdon,E09000017,16/03/2020,9,32
Hounslow,E09000018,16/03/2020,9,36
Islington,E09000019,16/03/2020,5,37
Kensington and Chelsea,E09000020,16/03/2020,6,62
Kingston upon Thames,E09000021,16/03/2020,5,15
Lambeth,E09000022,16/03/2020,16,84
Lewisham,E09000023,16/03/2020,11,40
Merton,E09000024,16/03/2020,6,40
Newham,E09000025,16/03/2020,9,30
Redbridge,E09000026,16/03/2020,6,18
Richmond upon Thames,E09000027,16/03/2020,4,14
Southwark,E09000028,16/03/2020,16,91
Sutton,E09000029,16/03/2020,3,17
Tower Hamlets,E09000030,16/03/2020,3,28
Waltham Forest,E09000031,16/03/2020,2,17
Wandsworth,E09000032,16/03/2020,13,78
Westminster,E09000033,16/03/2020,14,89
Barking and Dagenham,E09000002,17/03/2020,5,24
Barnet,E09000003,17/03/2020,7,70
Bexley,E09000004,17/03/2020,6,31
Brent,E09000005,17/03/2020,23,79
Bromley,E09000006,17/03/2020,9,48
Camden,E09000007,17/03/2020,4,40
Croydon,E09000008,17/03/2020,21,74
Ealing,E09000009,17/03/2020,9,61
Enfield,E09000010,17/03/2020,12,43
Greenwich,E09000011,17/03/2020,14,46
Hackney and City of London,E09000012,17/03/2020,6,42
Hammersmith and Fulham,E09000013,17/03/2020,8,40
Haringey,E09000014,17/03/2020,4,38
Harrow,E09000015,17/03/2020,14,65
Havering,E09000016,17/03/2020,3,19
Hillingdon,E09000017,17/03/2020,16,48
Hounslow,E09000018,17/03/2020,8,44
Islington,E09000019,17/03/2020,7,44
Kensington and Chelsea,E09000020,17/03/2020,7,69
Kingston upon Thames,E09000021,17/03/2020,6,21
Lambeth,E09000022,17/03/2020,21,105
Lewisham,E09000023,17/03/2020,8,48
Merton,E09000024,17/03/2020,10,50
Newham,E09000025,17/03/2020,5,35
Redbridge,E09000026,17/03/2020,8,26
Richmond upon Thames,E09000027,17/03/2020,5,19
Southwark,E09000028,17/03/2020,19,110
Sutton,E09000029,17/03/2020,4,21
Tower Hamlets,E09000030,17/03/2020,6,34
Waltham Forest,E09000031,17/03/2020,5,22
Wandsworth,E09000032,17/03/2020,20,98
Westminster,E09000033,17/03/2020,10,99
Barking and Dagenham,E09000002,18/03/2020,5,29
Barnet,E09000003,18/03/2020,14,84
Bexley,E09000004,18/03/2020,6,37
Brent,E09000005,18/03/2020,21,100
Bromley,E09000006,18/03/2020,13,61
Camden,E09000007,18/03/2020,10,50
Croydon,E09000008,18/03/2020,15,89
Ealing,E09000009,18/03/2020,18,79
Enfield,E09000010,18/03/2020,7,50
Greenwich,E09000011,18/03/2020,12,58
Hackney and City of London,E09000012,18/03/2020,7,49
Hammersmith and Fulham,E09000013,18/03/2020,9,49
Haringey,E09000014,18/03/2020,13,51
Harrow,E09000015,18/03/2020,23,88
Havering,E09000016,18/03/2020,11,30
Hillingdon,E09000017,18/03/2020,5,53
Hounslow,E09000018,18/03/2020,11,55
Islington,E09000019,18/03/2020,8,52
Kensington and Chelsea,E09000020,18/03/2020,8,77
Kingston upon Thames,E09000021,18/03/2020,2,23
Lambeth,E09000022,18/03/2020,17,122
Lewisham,E09000023,18/03/2020,9,57
Merton,E09000024,18/03/2020,13,63
Newham,E09000025,18/03/2020,12,47
Redbridge,E09000026,18/03/2020,12,38
Richmond upon Thames,E09000027,18/03/2020,5,24
Southwark,E09000028,18/03/2020,20,130
Sutton,E09000029,18/03/2020,5,26
Tower Hamlets,E09000030,18/03/2020,10,44
Waltham Forest,E09000031,18/03/2020,11,33
Wandsworth,E09000032,18/03/2020,15,113
Westminster,E09000033,18/03/2020,9,108
Barking and Dagenham,E09000002,19/03/2020,4,33
Barnet,E09000003,19/03/2020,26,110
Bexley,E09000004,19/03/2020,5,42
Brent,E09000005,19/03/2020,22,122
Bromley,E09000006,19/03/2020,6,67
Camden,E09000007,19/03/2020,5,55
