LAD11NM,LAD11CD,date,new_cases,total_cases,month,year,day
Richmond upon Thames,E09000027,3.6.20,2,509,6,2020,3
Southwark,E09000028,3.6.20,2,1405,6,2020,3
Sutton,E09000029,3.6.20,3,967,6,2020,3
Tower Hamlets,E09000030,3.6.20,3,763,6,2020,3
Waltham Forest,E09000031,3.6.20,0,956,6,2020,3
Wandsworth,E09000032,3.6.20,2,1114,6,2020,3
Westminster,E09000033,3.6.20,3,735,6,2020,3
Barking and Dagenham,E09000002,4.6.20,2,677,6,2020,4
Barnet,E09000003,4.6.20,1,1554,6,2020,4
Bexley,E09000004,4.6.20,0,1004,6,2020,4
Brent,E09000005,4.6.20,2,1661,6,2020,4
Bromley,E09000006,4.6.20,2,1487,6,2020,4
Camden,E09000007,4.6.20,0,677,6,2020,4
Croydon,E09000008,4.6.20,2,1811,6,2020,4
Ealing,E09000009,4.6.20,4,1480,6,2020,4
Enfield,E09000010,4.6.20,2,1135,6,2020,4
Greenwich,E09000011,4.6.20,3,910,6,2020,4
Hackney and City of London,E09000012,4.6.20,1,780,6,2020,4
Hammersmith and Fulham,E09000013,4.6.20,1,712,6,2020,4
Haringey,E09000014,4.6.20,1,720,6,2020,4
Harrow,E09000015,4.6.20,2,1236,6,2020,4
Havering,E09000016,4.6.20,1,897,6,2020,4
Hillingdon,E09000017,4.6.20,1,1024,6,2020,4
Hounslow,E09000018,4.6.20,4,971,6,2020,4
Islington,E09000019,4.6.20,0,522,6,2020,4
Kensington and Chelsea,E09000020,4.6.20,0,534,6,2020,4
Kingston upon Thames,E09000021,4.6.20,3,711,6,2020,4
Lambeth,E09000022,4.6.20,1,1328,6,2020,4
Lewisham,E09000023,4.6.20,1,1163,6,2020,4
Merton,E09000024,4.6.20,1,898,6,2020,4
Newham,E09000025,4.6.20,9,1207,6,2020,4
Redbridge,E09000026,4.6.20,6,1037,6,2020,4
Richmond upon Thames,E09000027,4.6.20,3,512,6,2020,4
Southwark,E09000028,4.6.20,0,1405,6,2020,4
Sutton,E09000029,4.6.20,1,968,6,2020,4
Tower Hamlets,E09000030,4.6.20,0,763,6,2020,4
Waltham Forest,E09000031,4.6.20,2,958,6,2020,4
Wandsworth,E09000032,4.6.20,1,1115,6,2020,4
Westminster,E09000033,4.6.20,0,735,6,2020,4
Barking and Dagenham,E09000002,5.6.20,0,677,6,2020,5
Barnet,E09000003,5.6.20,1,1555,6,2020,5
Bexley,E09000004,5.6.20,1,1005,6,2020,5
Brent,E09000005,5.6.20,6,1667,6,2020,5
Bromley,E09000006,5.6.20,1,1488,6,2020,5
Camden,E09000007,5.6.20,0,677,6,2020,5
Croydon,E09000008,5.6.20,3,1814,6,2020,5
Ealing,E09000009,5.6.20,4,1484,6,2020,5
Enfield,E09000010,5.6.20,0,1135,6,2020,5
Greenwich,E09000011,5.6.20,3,913,6,2020,5
Hackney and City of London,E09000012,5.6.20,1,781,6,2020,5
Hammersmith and Fulham,E09000013,5.6.20,0,712,6,2020,5
Haringey,E09000014,5.6.20,0,720,6,2020,5
Harrow,E09000015,5.6.20,1,1237,6,2020,5
Havering,E09000016,5.6.20,1,898,6,2020,5
Hillingdon,E09000017,5.6.20,0,1024,6,2020,5
Hounslow,E09000018,5.6.20,7,978,6,2020,5
Islington,E09000019,5.6.20,3,525,6,2020,5
Kensington and Chelsea,E09000020,5.6.20,0,534,6,2020,5
Kingston upon Thames,E09000021,5.6.20,0,711,6,2020,5
Lambeth,E09000022,5.6.20,1,1329,6,2020,5
Lewisham,E09000023,5.6.20,2,1165,6,2020,5
Merton,E09000024,5.6.20,0,898,6,2020,5
Newham,E09000025,5.6.20,3,1210,6,2020,5
Redbridge,E09000026,5.6.20,2,1039,6,2020,5
Richmond upon Thames,E09000027,5.6.20,1,513,6,2020,5
Southwark,E09000028,5.6.20,1,1406,6,2020,5
Sutton,E09000029,5.6.20,1,969,6,2020,5
Tower Hamlets,E09000030,5.6.20,1,764,6,2020,5
Waltham Forest,E09000031,5.6.20,1,959,6,2020,5
Wandsworth,E09000032,5.6.20,0,1115,6,2020,5
Westminster,E09000033,5.6.20,2,737,6,2020,5
Barking and Dagenham,E09000002,6.6.20,0,677,6,2020,6
Barnet,E09000003,6.6.20,2,1557,6,2020,6
Bexley,E09000004,6.6.20,0,1005,6,2020,6
Brent,E09000005,6.6.20,3,1670,6,2020,6
Bromley,E09000006,6.6.20,1,1489,6,2020,6
Camden,E09000007,6.6.20,0,677,6,2020,6
Croydon,E09000008,6.6.20,2,1816,6,2020,6
Ealing,E09000009,6.6.20,3,1487,6,2020,6
Enfield,E09000010,6.6.20,2,1137,6,2020,6
Greenwich,E09000011,6.6.20,1,914,6,2020,6
Hackney and City of London,E09000012,6.6.20,0,781,6,2020,6
Hammersmith and Fulham,E09000013,6.6.20,2,714,6,2020,6
Haringey,E09000014,6.6.20,1,721,6,2020,6
Harrow,E09000015,6.6.20,3,1240,6,2020,6
Havering,E09000016,6.6.20,0,898,6,2020,6
Hillingdon,E09000017,6.6.20,0,1024,6,2020,6
Hounslow,E09000018,6.6.20,4,982,6,2020,6
Islington,E09000019,6.6.20,0,525,6,2020,6
Kensington and Chelsea,E09000020,6.6.20,1,535,6,2020,6
Kingston upon Thames,E09000021,6.6.20,2,713,6,2020,6
Lambeth,E09000022,6.6.20,2,1331,6,2020,6
Lewisham,E09000023,6.6.20,1,1166,6,2020,6
Merton,E09000024,6.6.20,3,901,6,2020,6
Newham,E09000025,6.6.20,2,1212,6,2020,6
Redbridge,E09000026,6.6.20,5,1044,6,2020,6
Richmond upon Thames,E09000027,6.6.20,0,513,6,2020,6
Southwark,E09000028,6.6.20,0,1406,6,2020,6
Sutton,E09000029,6.6.20,2,971,6,2020,6
Tower Hamlets,E09000030,6.6.20,0,764,6,2020,6
Waltham Forest,E09000031,6.6.20,2,961,6,2020,6
Wandsworth,E09000032,6.6.20,0,1115,6,2020,6
Westminster,E09000033,6.6.20,3,740,6,2020,6
Barking and Dagenham,E09000002,7.6.20,0,677,6,2020,7
Barnet,E09000003,7.6.20,2,1559,6,2020,7
Bexley,E09000004,7.6.20,3,1008,6,2020,7
Brent,E09000005,7.6.20,2,1672,6,2020,7
Bromley,E09000006,7.6.20,1,1490,6,2020,7
Camden,E09000007,7.6.20,3,680,6,2020,7
Croydon,E09000008,7.6.20,1,1817,6,2020,7
Ealing,E09000009,7.6.20,1,1488,6,2020,7
Enfield,E09000010,7.6.20,0,1137,6,2020,7
Greenwich,E09000011,7.6.20,1,915,6,2020,7
Hackney and City of London,E09000012,7.6.20,0,781,6,2020,7
Hammersmith and Fulham,E09000013,7.6.20,1,715,6,2020,7
Haringey,E09000014,7.6.20,1,722,6,2020,7
Harrow,E09000015,7.6.20,2,1242,6,2020,7
Havering,E09000016,7.6.20,2,900,6,2020,7
Hillingdon,E09000017,7.6.20,0,1024,6,2020,7
Hounslow,E09000018,7.6.20,5,987,6,2020,7
Islington,E09000019,7.6.20,1,526,6,2020,7
Kensington and Chelsea,E09000020,7.6.20,3,538,6,2020,7
Kingston upon Thames,E09000021,7.6.20,2,715,6,2020,7
Lambeth,E09000022,7.6.20,1,1332,6,2020,7
Lewisham,E09000023,7.6.20,2,1168,6,2020,7
Merton,E09000024,7.6.20,0,901,6,2020,7
Newham,E09000025,7.6.20,2,1214,6,2020,7
Redbridge,E09000026,7.6.20,0,1044,6,2020,7
Richmond upon Thames,E09000027,7.6.20,0,513,6,2020,7
Southwark,E09000028,7.6.20,1,1407,6,2020,7
Sutton,E09000029,7.6.20,4,975,6,2020,7
Tower Hamlets,E09000030,7.6.20,2,766,6,2020,7
Waltham Forest,E09000031,7.6.20,2,963,6,2020,7
Wandsworth,E09000032,7.6.20,0,1115,6,2020,7
Westminster,E09000033,7.6.20,0,740,6,2020,7
Barking and Dagenham,E09000002,8.6.20,1,678,6,2020,8
Barnet,E09000003,8.6.20,1,1560,6,2020,8
Bexley,E09000004,8.6.20,2,1010,6,2020,8
Brent,E09000005,8.6.20,1,1673,6,2020,8
Bromley,E09000006,8.6.20,2,1492,6,2020,8
Camden,E09000007,8.6.20,1,681,6,2020,8
Croydon,E09000008,8.6.20,2,1819,6,2020,8
Ealing,E09000009,8.6.20,2,1490,6,2020,8
Enfield,E09000010,8.6.20,0,1137,6,2020,8
Greenwich,E09000011,8.6.20,2,917,6,2020,8
Hackney and City of London,E09000012,8.6.20,0,781,6,2020,8
Hammersmith and Fulham,E09000013,8.6.20,1,716,6,2020,8
Haringey,E09000014,8.6.20,0,722,6,2020,8
Harrow,E09000015,8.6.20,6,1248,6,2020,8
Havering,E09000016,8.6.20,2,902,6,2020,8
Hillingdon,E09000017,8.6.20,6,1030,6,2020,8
Hounslow,E09000018,8.6.20,1,988,6,2020,8
Islington,E09000019,8.6.20,0,526,6,2020,8
Kensington and Chelsea,E09000020,8.6.20,1,539,6,2020,8
Kingston upon Thames,E09000021,8.6.20,2,717,6,2020,8
Lambeth,E09000022,8.6.20,0,1332,6,2020,8
Lewisham,E09000023,8.6.20,1,1169,6,2020,8
Merton,E09000024,8.6.20,1,902,6,2020,8
Newham,E09000025,8.6.20,2,1216,6,2020,8
Redbridge,E09000026,8.6.20,3,1047,6,2020,8
Richmond upon Thames,E09000027,8.6.20,3,516,6,2020,8
Southwark,E09000028,8.6.20,0,1407,6,2020,8
Sutton,E09000029,8.6.20,3,978,6,2020,8
Tower Hamlets,E09000030,8.6.20,1,767,6,2020,8
Waltham Forest,E09000031,8.6.20,5,968,6,2020,8
Wandsworth,E09000032,8.6.20,0,1115,6,2020,8
Westminster,E09000033,8.6.20,4,744,6,2020,8
Barking and Dagenham,E09000002,9.6.20,0,678,6,2020,9
Barnet,E09000003,9.6.20,0,1560,6,2020,9
Bexley,E09000004,9.6.20,3,1013,6,2020,9
Brent,E09000005,9.6.20,4,1677,6,2020,9
Bromley,E09000006,9.6.20,1,1493,6,2020,9
Camden,E09000007,9.6.20,1,682,6,2020,9
Croydon,E09000008,9.6.20,3,1822,6,2020,9
Ealing,E09000009,9.6.20,7,1497,6,2020,9
Enfield,E09000010,9.6.20,3,1140,6,2020,9
Greenwich,E09000011,9.6.20,5,922,6,2020,9
Hackney and City of London,E09000012,9.6.20,1,782,6,2020,9
Hammersmith and Fulham,E09000013,9.6.20,1,717,6,2020,9
Haringey,E09000014,9.6.20,1,723,6,2020,9
Harrow,E09000015,9.6.20,4,1252,6,2020,9
Havering,E09000016,9.6.20,3,905,6,2020,9
Hillingdon,E09000017,9.6.20,2,1032,6,2020,9
Hounslow,E09000018,9.6.20,6,994,6,2020,9
Islington,E09000019,9.6.20,0,526,6,2020,9
Kensington and Chelsea,E09000020,9.6.20,0,539,6,2020,9
Kingston upon Thames,E09000021,9.6.20,2,719,6,2020,9
Lambeth,E09000022,9.6.20,4,1336,6,2020,9
Lewisham,E09000023,9.6.20,0,1169,6,2020,9
Merton,E09000024,9.6.20,4,906,6,2020,9
Newham,E09000025,9.6.20,3,1219,6,2020,9
Redbridge,E09000026,9.6.20,2,1049,6,2020,9
Richmond upon Thames,E09000027,9.6.20,3,519,6,2020,9
Southwark,E09000028,9.6.20,0,1407,6,2020,9
Sutton,E09000029,9.6.20,2,980,6,2020,9
Tower Hamlets,E09000030,9.6.20,3,770,6,2020,9
Waltham Forest,E09000031,9.6.20,1,969,6,2020,9
Wandsworth,E09000032,9.6.20,1,1116,6,2020,9
Westminster,E09000033,9.6.20,1,745,6,2020,9
Barking and Dagenham,E09000002,10.6.20,0,678,6,2020,10
Barnet,E09000003,10.6.20,2,1562,6,2020,10
Bexley,E09000004,10.6.20,3,1016,6,2020,10
Brent,E09000005,10.6.20,4,1681,6,2020,10
Bromley,E09000006,10.6.20,1,1494,6,2020,10
Camden,E09000007,10.6.20,0,682,6,2020,10
Croydon,E09000008,10.6.20,0,1822,6,2020,10
Ealing,E09000009,10.6.20,2,1499,6,2020,10
Enfield,E09000010,10.6.20,0,1140,6,2020,10
Greenwich,E09000011,10.6.20,1,923,6,2020,10
Hackney and City of London,E09000012,10.6.20,1,783,6,2020,10
Hammersmith and Fulham,E09000013,10.6.20,1,718,6,2020,10
Haringey,E09000014,10.6.20,0,723,6,2020,10
Harrow,E09000015,10.6.20,2,1254,6,2020,10
Havering,E09000016,10.6.20,2,907,6,2020,10
Hillingdon,E09000017,10.6.20,5,1037,6,2020,10
Hounslow,E09000018,10.6.20,10,1004,6,2020,10
Islington,E09000019,10.6.20,1,527,6,2020,10
Kensington and Chelsea,E09000020,10.6.20,0,539,6,2020,10
Kingston upon Thames,E09000021,10.6.20,1,720,6,2020,10
Lambeth,E09000022,10.6.20,1,1337,6,2020,10
Lewisham,E09000023,10.6.20,3,1172,6,2020,10
Merton,E09000024,10.6.20,1,907,6,2020,10
Newham,E09000025,10.6.20,1,1220,6,2020,10
Redbridge,E09000026,10.6.20,6,1055,6,2020,10
Richmond upon Thames,E09000027,10.6.20,1,520,6,2020,10
Southwark,E09000028,10.6.20,1,1408,6,2020,10
Sutton,E09000029,10.6.20,1,981,6,2020,10
Tower Hamlets,E09000030,10.6.20,0,770,6,2020,10
Waltham Forest,E09000031,10.6.20,0,969,6,2020,10
Wandsworth,E09000032,10.6.20,1,1117,6,2020,10
Westminster,E09000033,10.6.20,1,746,6,2020,10
Barking and Dagenham,E09000002,11.6.20,1,679,6,2020,11
Barnet,E09000003,11.6.20,1,1563,6,2020,11
Bexley,E09000004,11.6.20,1,1017,6,2020,11
Brent,E09000005,11.6.20,4,1685,6,2020,11
Bromley,E09000006,11.6.20,0,1494,6,2020,11
Camden,E09000007,11.6.20,2,684,6,2020,11
Croydon,E09000008,11.6.20,3,1825,6,2020,11
Ealing,E09000009,11.6.20,0,1499,6,2020,11
Enfield,E09000010,11.6.20,2,1142,6,2020,11
Greenwich,E09000011,11.6.20,1,924,6,2020,11
Hackney and City of London,E09000012,11.6.20,0,783,6,2020,11
Hammersmith and Fulham,E09000013,11.6.20,0,718,6,2020,11
Haringey,E09000014,11.6.20,0,723,6,2020,11
Harrow,E09000015,11.6.20,2,1256,6,2020,11
Havering,E09000016,11.6.20,0,907,6,2020,11
Hillingdon,E09000017,11.6.20,1,1038,6,2020,11
Hounslow,E09000018,11.6.20,2,1006,6,2020,11
Islington,E09000019,11.6.20,3,530,6,2020,11
Kensington and Chelsea,E09000020,11.6.20,0,539,6,2020,11
Kingston upon Thames,E09000021,11.6.20,1,721,6,2020,11
Lambeth,E09000022,11.6.20,2,1339,6,2020,11
Lewisham,E09000023,11.6.20,2,1174,6,2020,11
Merton,E09000024,11.6.20,0,907,6,2020,11
Newham,E09000025,11.6.20,1,1221,6,2020,11
Redbridge,E09000026,11.6.20,4,1059,6,2020,11
Richmond upon Thames,E09000027,11.6.20,0,520,6,2020,11
Southwark,E09000028,11.6.20,0,1408,6,2020,11
Sutton,E09000029,11.6.20,2,983,6,2020,11
Tower Hamlets,E09000030,11.6.20,5,775,6,2020,11
Waltham Forest,E09000031,11.6.20,4,973,6,2020,11
Wandsworth,E09000032,11.6.20,1,1118,6,2020,11
Westminster,E09000033,11.6.20,2,748,6,2020,11
Barking and Dagenham,E09000002,12.6.20,3,682,6,2020,12
Barnet,E09000003,12.6.20,1,1564,6,2020,12
Bexley,E09000004,12.6.20,2,1019,6,2020,12
Brent,E09000005,12.6.20,3,1688,6,2020,12
Bromley,E09000006,12.6.20,0,1494,6,2020,12
Camden,E09000007,12.6.20,2,686,6,2020,12
Croydon,E09000008,12.6.20,0,1825,6,2020,12
Ealing,E09000009,12.6.20,4,1503,6,2020,12
Enfield,E09000010,12.6.20,4,1146,6,2020,12
Greenwich,E09000011,12.6.20,3,927,6,2020,12
Hackney and City of London,E09000012,12.6.20,0,783,6,2020,12
Hammersmith and Fulham,E09000013,12.6.20,1,719,6,2020,12
Haringey,E09000014,12.6.20,1,724,6,2020,12
Harrow,E09000015,12.6.20,1,1257,6,2020,12
Havering,E09000016,12.6.20,2,909,6,2020,12
Hillingdon,E09000017,12.6.20,3,1041,6,2020,12
Hounslow,E09000018,12.6.20,0,1006,6,2020,12
Islington,E09000019,12.6.20,1,531,6,2020,12
Kensington and Chelsea,E09000020,12.6.20,1,540,6,2020,12
Kingston upon Thames,E09000021,12.6.20,3,724,6,2020,12
Lambeth,E09000022,12.6.20,0,1339,6,2020,12
Lewisham,E09000023,12.6.20,0,1174,6,2020,12
Merton,E09000024,12.6.20,1,908,6,2020,12
Newham,E09000025,12.6.20,2,1223,6,2020,12
Redbridge,E09000026,12.6.20,7,1066,6,2020,12
Richmond upon Thames,E09000027,12.6.20,2,522,6,2020,12
Southwark,E09000028,12.6.20,0,1408,6,2020,12
Sutton,E09000029,12.6.20,2,985,6,2020,12
Tower Hamlets,E09000030,12.6.20,2,777,6,2020,12
Waltham Forest,E09000031,12.6.20,0,973,6,2020,12
Wandsworth,E09000032,12.6.20,0,1118,6,2020,12
Westminster,E09000033,12.6.20,3,751,6,2020,12
Barking and Dagenham,E09000002,13.6.20,2,684,6,2020,13
Barnet,E09000003,13.6.20,2,1566,6,2020,13
Bexley,E09000004,13.6.20,1,1020,6,2020,13
Brent,E09000005,13.6.20,3,1691,6,2020,13
Bromley,E09000006,13.6.20,1,1495,6,2020,13
Camden,E09000007,13.6.20,1,687,6,2020,13
Croydon,E09000008,13.6.20,0,1825,6,2020,13
Ealing,E09000009,13.6.20,1,1504,6,2020,13
Enfield,E09000010,13.6.20,2,1148,6,2020,13
Greenwich,E09000011,13.6.20,0,927,6,2020,13
Hackney and City of London,E09000012,13.6.20,2,785,6,2020,13
Hammersmith and Fulham,E09000013,13.6.20,0,719,6,2020,13
Haringey,E09000014,13.6.20,2,726,6,2020,13
Harrow,E09000015,13.6.20,0,1257,6,2020,13
Havering,E09000016,13.6.20,1,910,6,2020,13
Hillingdon,E09000017,13.6.20,2,1043,6,2020,13
Hounslow,E09000018,13.6.20,1,1007,6,2020,13
Islington,E09000019,13.6.20,1,532,6,2020,13
Kensington and Chelsea,E09000020,13.6.20,0,540,6,2020,13
Kingston upon Thames,E09000021,13.6.20,2,726,6,2020,13
Lambeth,E09000022,13.6.20,1,1340,6,2020,13
Lewisham,E09000023,13.6.20,1,1175,6,2020,13
Merton,E09000024,13.6.20,0,908,6,2020,13
Newham,E09000025,13.6.20,5,1228,6,2020,13
Redbridge,E09000026,13.6.20,2,1068,6,2020,13
Richmond upon Thames,E09000027,13.6.20,0,522,6,2020,13
Southwark,E09000028,13.6.20,2,1410,6,2020,13
Sutton,E09000029,13.6.20,2,987,6,2020,13
Tower Hamlets,E09000030,13.6.20,1,778,6,2020,13
Waltham Forest,E09000031,13.6.20,0,973,6,2020,13
Wandsworth,E09000032,13.6.20,0,1118,6,2020,13
Westminster,E09000033,13.6.20,1,752,6,2020,13
Barking and Dagenham,E09000002,14.6.20,1,685,6,2020,14
Barnet,E09000003,14.6.20,0,1566,6,2020,14
Bexley,E09000004,14.6.20,0,1020,6,2020,14
Brent,E09000005,14.6.20,0,1691,6,2020,14
Bromley,E09000006,14.6.20,2,1497,6,2020,14
Camden,E09000007,14.6.20,2,689,6,2020,14
Croydon,E09000008,14.6.20,1,1826,6,2020,14
Ealing,E09000009,14.6.20,1,1505,6,2020,14
Enfield,E09000010,14.6.20,1,1149,6,2020,14
Greenwich,E09000011,14.6.20,0,927,6,2020,14
Hackney and City of London,E09000012,14.6.20,0,785,6,2020,14
Hammersmith and Fulham,E09000013,14.6.20,1,720,6,2020,14
Haringey,E09000014,14.6.20,1,727,6,2020,14
Harrow,E09000015,14.6.20,0,1257,6,2020,14
Havering,E09000016,14.6.20,1,911,6,2020,14
Hillingdon,E09000017,14.6.20,1,1044,6,2020,14
Hounslow,E09000018,14.6.20,1,1008,6,2020,14
Islington,E09000019,14.6.20,1,533,6,2020,14
Kensington and Chelsea,E09000020,14.6.20,2,542,6,2020,14
Kingston upon Thames,E09000021,14.6.20,0,726,6,2020,14
Lambeth,E09000022,14.6.20,2,1342,6,2020,14
Lewisham,E09000023,14.6.20,0,1175,6,2020,14
Merton,E09000024,14.6.20,1,909,6,2020,14
Newham,E09000025,14.6.20,1,1229,6,2020,14
Redbridge,E09000026,14.6.20,5,1073,6,2020,14
Richmond upon Thames,E09000027,14.6.20,0,522,6,2020,14
Southwark,E09000028,14.6.20,1,1411,6,2020,14
Sutton,E09000029,14.6.20,2,989,6,2020,14
Tower Hamlets,E09000030,14.6.20,0,778,6,2020,14
Waltham Forest,E09000031,14.6.20,1,974,6,2020,14
Wandsworth,E09000032,14.6.20,1,1119,6,2020,14
Westminster,E09000033,14.6.20,1,753,6,2020,14
Barking and Dagenham,E09000002,15.6.20,1,686,6,2020,15
Barnet,E09000003,15.6.20,2,1568,6,2020,15
Bexley,E09000004,15.6.20,1,1021,6,2020,15
Brent,E09000005,15.6.20,3,1694,6,2020,15
Bromley,E09000006,15.6.20,1,1498,6,2020,15
Camden,E09000007,15.6.20,0,689,6,2020,15
Croydon,E09000008,15.6.20,0,1826,6,2020,15
Ealing,E09000009,15.6.20,0,1505,6,2020,15
Enfield,E09000010,15.6.20,3,1152,6,2020,15
Greenwich,E09000011,15.6.20,1,928,6,2020,15
Hackney and City of London,E09000012,15.6.20,2,787,6,2020,15
Hammersmith and Fulham,E09000013,15.6.20,0,720,6,2020,15
Haringey,E09000014,15.6.20,2,729,6,2020,15
Harrow,E09000015,15.6.20,0,1257,6,2020,15
Havering,E09000016,15.6.20,3,914,6,2020,15
Hillingdon,E09000017,15.6.20,0,1044,6,2020,15
Hounslow,E09000018,15.6.20,2,1010,6,2020,15
Islington,E09000019,15.6.20,1,534,6,2020,15
Kensington and Chelsea,E09000020,15.6.20,0,542,6,2020,15
Kingston upon Thames,E09000021,15.6.20,0,726,6,2020,15
Lambeth,E09000022,15.6.20,0,1342,6,2020,15
Lewisham,E09000023,15.6.20,0,1175,6,2020,15
Merton,E09000024,15.6.20,2,911,6,2020,15
Newham,E09000025,15.6.20,3,1232,6,2020,15
Redbridge,E09000026,15.6.20,2,1075,6,2020,15
Richmond upon Thames,E09000027,15.6.20,0,522,6,2020,15
Southwark,E09000028,15.6.20,1,1412,6,2020,15
Sutton,E09000029,15.6.20,1,990,6,2020,15
Tower Hamlets,E09000030,15.6.20,1,779,6,2020,15
Waltham Forest,E09000031,15.6.20,2,976,6,2020,15
Wandsworth,E09000032,15.6.20,2,1121,6,2020,15
Westminster,E09000033,15.6.20,5,758,6,2020,15
Barking and Dagenham,E09000002,16.6.20,0,686,6,2020,16
Barnet,E09000003,16.6.20,2,1570,6,2020,16
Bexley,E09000004,16.6.20,1,1022,6,2020,16
Brent,E09000005,16.6.20,4,1698,6,2020,16
Bromley,E09000006,16.6.20,1,1499,6,2020,16
Camden,E09000007,16.6.20,1,690,6,2020,16
Croydon,E09000008,16.6.20,0,1826,6,2020,16
Ealing,E09000009,16.6.20,3,1508,6,2020,16
Enfield,E09000010,16.6.20,3,1155,6,2020,16
Greenwich,E09000011,16.6.20,1,929,6,2020,16
Hackney and City of London,E09000012,16.6.20,1,788,6,2020,16
Hammersmith and Fulham,E09000013,16.6.20,0,720,6,2020,16
Haringey,E09000014,16.6.20,1,730,6,2020,16
Harrow,E09000015,16.6.20,1,1258,6,2020,16
Havering,E09000016,16.6.20,1,915,6,2020,16
Hillingdon,E09000017,16.6.20,4,1048,6,2020,16
Hounslow,E09000018,16.6.20,2,1012,6,2020,16
Islington,E09000019,16.6.20,1,535,6,2020,16
Kensington and Chelsea,E09000020,16.6.20,1,543,6,2020,16
Kingston upon Thames,E09000021,16.6.20,1,727,6,2020,16
Lambeth,E09000022,16.6.20,2,1344,6,2020,16
Lewisham,E09000023,16.6.20,1,1176,6,2020,16
Merton,E09000024,16.6.20,3,914,6,2020,16
Newham,E09000025,16.6.20,2,1234,6,2020,16
Redbridge,E09000026,16.6.20,1,1076,6,2020,16
Richmond upon Thames,E09000027,16.6.20,1,523,6,2020,16
Southwark,E09000028,16.6.20,1,1413,6,2020,16
Sutton,E09000029,16.6.20,0,990,6,2020,16
Tower Hamlets,E09000030,16.6.20,0,779,6,2020,16
Waltham Forest,E09000031,16.6.20,5,981,6,2020,16
Wandsworth,E09000032,16.6.20,0,1121,6,2020,16
Westminster,E09000033,16.6.20,2,760,6,2020,16
Barking and Dagenham,E09000002,17.6.20,2,688,6,2020,17
Barnet,E09000003,17.6.20,2,1572,6,2020,17
Bexley,E09000004,17.6.20,0,1022,6,2020,17
Brent,E09000005,17.6.20,1,1699,6,2020,17
Bromley,E09000006,17.6.20,0,1499,6,2020,17
Camden,E09000007,17.6.20,0,690,6,2020,17
Croydon,E09000008,17.6.20,1,1827,6,2020,17
Ealing,E09000009,17.6.20,1,1509,6,2020,17
Enfield,E09000010,17.6.20,2,1157,6,2020,17
Greenwich,E09000011,17.6.20,3,932,6,2020,17
Hackney and City of London,E09000012,17.6.20,0,788,6,2020,17
Hammersmith and Fulham,E09000013,17.6.20,3,723,6,2020,17
Haringey,E09000014,17.6.20,2,732,6,2020,17
Harrow,E09000015,17.6.20,0,1258,6,2020,17
Havering,E09000016,17.6.20,0,915,6,2020,17
Hillingdon,E09000017,17.6.20,0,1048,6,2020,17
Hounslow,E09000018,17.6.20,3,1015,6,2020,17
Islington,E09000019,17.6.20,1,536,6,2020,17
Kensington and Chelsea,E09000020,17.6.20,6,549,6,2020,17
Kingston upon Thames,E09000021,17.6.20,1,728,6,2020,17
Lambeth,E09000022,17.6.20,0,1344,6,2020,17
Lewisham,E09000023,17.6.20,2,1178,6,2020,17
Merton,E09000024,17.6.20,1,915,6,2020,17
Newham,E09000025,17.6.20,1,1235,6,2020,17
Redbridge,E09000026,17.6.20,2,1078,6,2020,17
Richmond upon Thames,E09000027,17.6.20,1,524,6,2020,17
Southwark,E09000028,17.6.20,1,1414,6,2020,17
Sutton,E09000029,17.6.20,0,990,6,2020,17
Tower Hamlets,E09000030,17.6.20,1,780,6,2020,17
Waltham Forest,E09000031,17.6.20,2,983,6,2020,17
Wandsworth,E09000032,17.6.20,4,1125,6,2020,17
Westminster,E09000033,17.6.20,0,760,6,2020,17
Barking and Dagenham,E09000002,18.6.20,0,688,6,2020,18
Barnet,E09000003,18.6.20,1,1573,6,2020,18
Bexley,E09000004,18.6.20,1,1023,6,2020,18
Brent,E09000005,18.6.20,1,1700,6,2020,18
Bromley,E09000006,18.6.20,4,1503,6,2020,18
Camden,E09000007,18.6.20,2,692,6,2020,18
Croydon,E09000008,18.6.20,3,1830,6,2020,18
Ealing,E09000009,18.6.20,2,1511,6,2020,18
Enfield,E09000010,18.6.20,0,1157,6,2020,18
Greenwich,E09000011,18.6.20,3,935,6,2020,18
Hackney and City of London,E09000012,18.6.20,3,791,6,2020,18
Hammersmith and Fulham,E09000013,18.6.20,2,725,6,2020,18
Haringey,E09000014,18.6.20,0,732,6,2020,18
Harrow,E09000015,18.6.20,1,1259,6,2020,18
Havering,E09000016,18.6.20,0,915,6,2020,18
Hillingdon,E09000017,18.6.20,0,1048,6,2020,18
Hounslow,E09000018,18.6.20,3,1018,6,2020,18
Islington,E09000019,18.6.20,3,539,6,2020,18
Kensington and Chelsea,E09000020,18.6.20,0,549,6,2020,18
Kingston upon Thames,E09000021,18.6.20,0,728,6,2020,18
Lambeth,E09000022,18.6.20,0,1344,6,2020,18
Lewisham,E09000023,18.6.20,2,1180,6,2020,18
Merton,E09000024,18.6.20,1,916,6,2020,18
Newham,E09000025,18.6.20,2,1237,6,2020,18
Redbridge,E09000026,18.6.20,2,1080,6,2020,18
Richmond upon Thames,E09000027,18.6.20,0,524,6,2020,18
Southwark,E09000028,18.6.20,5,1419,6,2020,18
Sutton,E09000029,18.6.20,2,992,6,2020,18
Tower Hamlets,E09000030,18.6.20,0,780,6,2020,18
