area_name,area_code,date,new_cases,total_cases,Cas_pweek,week_day,week_
Kensington and Chelsea,E09000020,24/06/2020,3,557,,,
Kensington and Chelsea,E09000020,25/06/2020,1,558,,,
Kensington and Chelsea,E09000020,26/06/2020,0,558,,,
Kensington and Chelsea,E09000020,27/06/2020,0,558,,,
Kensington and Chelsea,E09000020,28/06/2020,0,558,,,
Kensington and Chelsea,E09000020,29/06/2020,0,558,,,
Kensington and Chelsea,E09000020,30/06/2020,1,559,,,
Kensington and Chelsea,E09000020,01/07/2020,0,559,,,
Kensington and Chelsea,E09000020,02/07/2020,0,559,,,
Kensington and Chelsea,E09000020,03/07/2020,1,560,,,
Kensington and Chelsea,E09000020,04/07/2020,0,560,,,
Kensington and Chelsea,E09000020,05/07/2020,0,560,,,
Kensington and Chelsea,E09000020,06/07/2020,1,561,,,
Kensington and Chelsea,E09000020,07/07/2020,1,562,,,
Kensington and Chelsea,E09000020,08/07/2020,1,563,,,
Kensington and Chelsea,E09000020,09/07/2020,0,563,,,
Kensington and Chelsea,E09000020,10/07/2020,1,564,,,
Kensington and Chelsea,E09000020,11/07/2020,0,564,,,
Kensington and Chelsea,E09000020,12/07/2020,0,564,,,
Kensington and Chelsea,E09000020,13/07/2020,0,564,,,
Kensington and Chelsea,E09000020,14/07/2020,0,564,,,
Kensington and Chelsea,E09000020,15/07/2020,3,567,,,
Kensington and Chelsea,E09000020,16/07/2020,1,568,,,
Kensington and Chelsea,E09000020,17/07/2020,1,569,,,
Kensington and Chelsea,E09000020,18/07/2020,0,569,,,
Kensington and Chelsea,E09000020,19/07/2020,1,570,,,
Kensington and Chelsea,E09000020,20/07/2020,2,572,,,
Kensington and Chelsea,E09000020,21/07/2020,3,575,,,
Kensington and Chelsea,E09000020,22/07/2020,2,577,,,
Kensington and Chelsea,E09000020,23/07/2020,0,577,,,
Kensington and Chelsea,E09000020,24/07/2020,4,581,,,
Kensington and Chelsea,E09000020,25/07/2020,1,582,,,
Kensington and Chelsea,E09000020,26/07/2020,1,583,,,
Kensington and Chelsea,E09000020,27/07/2020,1,584,,,
Kensington and Chelsea,E09000020,28/07/2020,3,587,,,
Kensington and Chelsea,E09000020,29/07/2020,2,589,,,
Kensington and Chelsea,E09000020,30/07/2020,0,589,,,
Kensington and Chelsea,E09000020,31/07/2020,3,592,,,
Kensington and Chelsea,E09000020,01/08/2020,1,593,,,
Kensington and Chelsea,E09000020,02/08/2020,1,594,,,
Kensington and Chelsea,E09000020,03/08/2020,1,595,,,
Kensington and Chelsea,E09000020,04/08/2020,2,597,,,
Kensington and Chelsea,E09000020,05/08/2020,1,598,,,
Kensington and Chelsea,E09000020,06/08/2020,2,600,,,
Kensington and Chelsea,E09000020,07/08/2020,0,600,,,
Kensington and Chelsea,E09000020,08/08/2020,3,603,,,
Kensington and Chelsea,E09000020,09/08/2020,4,607,,,
Kensington and Chelsea,E09000020,10/08/2020,4,611,,,
Kensington and Chelsea,E09000020,11/08/2020,3,614,,,
Kensington and Chelsea,E09000020,12/08/2020,3,617,,,
Kensington and Chelsea,E09000020,13/08/2020,5,622,,,
Kensington and Chelsea,E09000020,14/08/2020,1,623,,,
Kensington and Chelsea,E09000020,15/08/2020,1,624,,,
Kensington and Chelsea,E09000020,16/08/2020,2,626,,,
Kensington and Chelsea,E09000020,17/08/2020,4,630,,,
Kensington and Chelsea,E09000020,18/08/2020,2,632,,,
Kensington and Chelsea,E09000020,19/08/2020,4,636,,,
Kensington and Chelsea,E09000020,20/08/2020,7,643,,,
Kensington and Chelsea,E09000020,21/08/2020,3,646,,,
Kensington and Chelsea,E09000020,22/08/2020,2,648,,,
Kensington and Chelsea,E09000020,23/08/2020,3,651,,,
Kensington and Chelsea,E09000020,24/08/2020,12,663,,,
Kensington and Chelsea,E09000020,25/08/2020,6,669,,,
Kensington and Chelsea,E09000020,26/08/2020,5,674,,,
Kensington and Chelsea,E09000020,27/08/2020,8,682,,,
Kensington and Chelsea,E09000020,28/08/2020,6,688,,,
Kensington and Chelsea,E09000020,29/08/2020,2,690,,,
Kensington and Chelsea,E09000020,30/08/2020,6,696,,,
Kensington and Chelsea,E09000020,31/08/2020,5,701,,,
Kensington and Chelsea,E09000020,01/09/2020,7,708,,,
Kensington and Chelsea,E09000020,02/09/2020,12,720,,,
Kensington and Chelsea,E09000020,03/09/2020,9,729,,,
Kensington and Chelsea,E09000020,04/09/2020,8,737,,,
Kensington and Chelsea,E09000020,05/09/2020,6,743,,,
Kensington and Chelsea,E09000020,06/09/2020,6,749,,,
Kensington and Chelsea,E09000020,07/09/2020,8,757,,,
Kensington and Chelsea,E09000020,08/09/2020,2,759,,,
Kensington and Chelsea,E09000020,09/09/2020,11,770,,,
Kensington and Chelsea,E09000020,10/09/2020,8,778,,,
Kensington and Chelsea,E09000020,11/09/2020,7,785,,,
Kensington and Chelsea,E09000020,12/09/2020,2,787,,,
Kensington and Chelsea,E09000020,13/09/2020,0,787,,,
Kensington and Chelsea,E09000020,14/09/2020,5,792,,,
Kensington and Chelsea,E09000020,15/09/2020,8,800,,,
Kensington and Chelsea,E09000020,16/09/2020,6,806,,,
Kensington and Chelsea,E09000020,17/09/2020,2,808,,,
Kensington and Chelsea,E09000020,18/09/2020,6,814,,,
Kensington and Chelsea,E09000020,19/09/2020,2,816,,,
Kensington and Chelsea,E09000020,20/09/2020,6,822,,,
Kensington and Chelsea,E09000020,21/09/2020,7,829,,,
Kensington and Chelsea,E09000020,22/09/2020,4,833,,,
Kensington and Chelsea,E09000020,23/09/2020,8,841,,,
Kensington and Chelsea,E09000020,24/09/2020,3,844,,,
Kensington and Chelsea,E09000020,25/09/2020,5,849,,,
Kensington and Chelsea,E09000020,26/09/2020,3,852,,,
Kensington and Chelsea,E09000020,27/09/2020,2,854,,,
Kensington and Chelsea,E09000020,28/09/2020,7,861,,,
Kensington and Chelsea,E09000020,29/09/2020,7,868,,,
Kensington and Chelsea,E09000020,30/09/2020,0,868,,,
Kingston upon Thames,E09000021,11/02/2020,0,0,,,
Kingston upon Thames,E09000021,12/02/2020,0,0,,,
Kingston upon Thames,E09000021,13/02/2020,0,0,,,
Kingston upon Thames,E09000021,14/02/2020,0,0,,,
Kingston upon Thames,E09000021,15/02/2020,0,0,,,
Kingston upon Thames,E09000021,16/02/2020,0,0,,,
Kingston upon Thames,E09000021,17/02/2020,0,0,,,
Kingston upon Thames,E09000021,18/02/2020,0,0,,,
Kingston upon Thames,E09000021,19/02/2020,0,0,,,
Kingston upon Thames,E09000021,20/02/2020,0,0,,,
Kingston upon Thames,E09000021,21/02/2020,0,0,,,
Kingston upon Thames,E09000021,22/02/2020,0,0,,,
Kingston upon Thames,E09000021,23/02/2020,0,0,,,
Kingston upon Thames,E09000021,24/02/2020,0,0,,,
Kingston upon Thames,E09000021,25/02/2020,0,0,,,
Kingston upon Thames,E09000021,26/02/2020,0,0,,,
Kingston upon Thames,E09000021,27/02/2020,0,0,,,
Kingston upon Thames,E09000021,28/02/2020,0,0,,,
Kingston upon Thames,E09000021,29/02/2020,1,1,,,
Kingston upon Thames,E09000021,01/03/2020,0,1,,,
Kingston upon Thames,E09000021,02/03/2020,0,1,,,
Kingston upon Thames,E09000021,03/03/2020,0,1,,,
Kingston upon Thames,E09000021,04/03/2020,0,1,,,
Kingston upon Thames,E09000021,05/03/2020,0,1,,,
Kingston upon Thames,E09000021,06/03/2020,0,1,,,
Kingston upon Thames,E09000021,07/03/2020,0,1,,,
Kingston upon Thames,E09000021,08/03/2020,1,2,,,
Kingston upon Thames,E09000021,09/03/2020,0,2,,,
Kingston upon Thames,E09000021,10/03/2020,0,2,,,
Kingston upon Thames,E09000021,11/03/2020,1,3,,,
Kingston upon Thames,E09000021,12/03/2020,1,4,,,
Kingston upon Thames,E09000021,13/03/2020,1,5,,,
Kingston upon Thames,E09000021,14/03/2020,3,8,,,
Kingston upon Thames,E09000021,15/03/2020,2,10,,,
Kingston upon Thames,E09000021,16/03/2020,5,15,,,
Kingston upon Thames,E09000021,17/03/2020,6,21,,,
Kingston upon Thames,E09000021,18/03/2020,2,23,,,
Kingston upon Thames,E09000021,19/03/2020,6,29,,,
Kingston upon Thames,E09000021,20/03/2020,6,35,,,
Kingston upon Thames,E09000021,21/03/2020,1,36,,,
Kingston upon Thames,E09000021,22/03/2020,1,37,,,
Kingston upon Thames,E09000021,23/03/2020,11,48,,,
Kingston upon Thames,E09000021,24/03/2020,16,64,,,
Kingston upon Thames,E09000021,25/03/2020,13,77,,,
Kingston upon Thames,E09000021,26/03/2020,13,90,,,
Kingston upon Thames,E09000021,27/03/2020,11,101,,,
Kingston upon Thames,E09000021,28/03/2020,6,107,,,
Kingston upon Thames,E09000021,29/03/2020,13,120,,,
Kingston upon Thames,E09000021,30/03/2020,19,139,,,
Kingston upon Thames,E09000021,31/03/2020,12,151,,,
Kingston upon Thames,E09000021,01/04/2020,9,160,,,
Kingston upon Thames,E09000021,02/04/2020,16,176,,,
Kingston upon Thames,E09000021,03/04/2020,20,196,,,
Kingston upon Thames,E09000021,04/04/2020,11,207,,,
Kingston upon Thames,E09000021,05/04/2020,9,216,,,
Kingston upon Thames,E09000021,06/04/2020,13,229,,,
Kingston upon Thames,E09000021,07/04/2020,18,247,,,
Kingston upon Thames,E09000021,08/04/2020,21,268,,,
Kingston upon Thames,E09000021,09/04/2020,19,287,,,
Kingston upon Thames,E09000021,10/04/2020,10,297,,,
Kingston upon Thames,E09000021,11/04/2020,4,301,,,
Kingston upon Thames,E09000021,12/04/2020,23,324,,,
Kingston upon Thames,E09000021,13/04/2020,13,337,,,
Kingston upon Thames,E09000021,14/04/2020,19,356,,,
Kingston upon Thames,E09000021,15/04/2020,17,373,,,
Kingston upon Thames,E09000021,16/04/2020,19,392,,,
Kingston upon Thames,E09000021,17/04/2020,22,414,,,
Kingston upon Thames,E09000021,18/04/2020,20,434,,,
Kingston upon Thames,E09000021,19/04/2020,10,444,,,
Kingston upon Thames,E09000021,20/04/2020,10,454,,,
Kingston upon Thames,E09000021,21/04/2020,16,470,,,
Kingston upon Thames,E09000021,22/04/2020,10,480,,,
Kingston upon Thames,E09000021,23/04/2020,18,498,,,
Kingston upon Thames,E09000021,24/04/2020,7,505,,,
Kingston upon Thames,E09000021,25/04/2020,5,510,,,
Kingston upon Thames,E09000021,26/04/2020,5,515,,,
Kingston upon Thames,E09000021,27/04/2020,10,525,,,
Kingston upon Thames,E09000021,28/04/2020,3,528,,,
Kingston upon Thames,E09000021,29/04/2020,19,547,,,
Kingston upon Thames,E09000021,30/04/2020,16,563,,,
Kingston upon Thames,E09000021,01/05/2020,9,572,,,
Kingston upon Thames,E09000021,02/05/2020,12,584,,,
Kingston upon Thames,E09000021,03/05/2020,6,590,,,
Kingston upon Thames,E09000021,04/05/2020,8,598,,,
Kingston upon Thames,E09000021,05/05/2020,5,603,,,
Kingston upon Thames,E09000021,06/05/2020,6,609,,,
Kingston upon Thames,E09000021,07/05/2020,6,615,,,
Kingston upon Thames,E09000021,08/05/2020,4,619,,,
Kingston upon Thames,E09000021,09/05/2020,2,621,,,
Kingston upon Thames,E09000021,10/05/2020,8,629,,,
Kingston upon Thames,E09000021,11/05/2020,9,638,,,
Kingston upon Thames,E09000021,12/05/2020,9,647,,,
Kingston upon Thames,E09000021,13/05/2020,8,655,,,
Kingston upon Thames,E09000021,14/05/2020,12,667,,,
Kingston upon Thames,E09000021,15/05/2020,3,670,,,
Kingston upon Thames,E09000021,16/05/2020,1,671,,,
Kingston upon Thames,E09000021,17/05/2020,0,671,,,
Kingston upon Thames,E09000021,18/05/2020,2,673,,,
Kingston upon Thames,E09000021,19/05/2020,2,675,,,
Kingston upon Thames,E09000021,20/05/2020,7,682,,,
Kingston upon Thames,E09000021,21/05/2020,4,686,,,
Kingston upon Thames,E09000021,22/05/2020,4,690,,,
Kingston upon Thames,E09000021,23/05/2020,0,690,,,
Kingston upon Thames,E09000021,24/05/2020,1,691,,,
Kingston upon Thames,E09000021,25/05/2020,3,694,,,
Kingston upon Thames,E09000021,26/05/2020,2,696,,,
Kingston upon Thames,E09000021,27/05/2020,1,697,,,
Kingston upon Thames,E09000021,28/05/2020,1,698,,,
Kingston upon Thames,E09000021,29/05/2020,6,704,,,
Kingston upon Thames,E09000021,30/05/2020,1,705,,,
Kingston upon Thames,E09000021,31/05/2020,0,705,,,
Kingston upon Thames,E09000021,01/06/2020,1,706,,,
Kingston upon Thames,E09000021,02/06/2020,1,707,,,
Kingston upon Thames,E09000021,03/06/2020,2,709,,,
Kingston upon Thames,E09000021,04/06/2020,3,712,,,
Kingston upon Thames,E09000021,05/06/2020,0,712,,,
Kingston upon Thames,E09000021,06/06/2020,2,714,,,
Kingston upon Thames,E09000021,07/06/2020,2,716,,,
Kingston upon Thames,E09000021,08/06/2020,2,718,,,
Kingston upon Thames,E09000021,09/06/2020,2,720,,,
Kingston upon Thames,E09000021,10/06/2020,1,721,,,
Kingston upon Thames,E09000021,11/06/2020,1,722,,,
Kingston upon Thames,E09000021,12/06/2020,2,724,,,
Kingston upon Thames,E09000021,13/06/2020,2,726,,,
Kingston upon Thames,E09000021,14/06/2020,0,726,,,
Kingston upon Thames,E09000021,15/06/2020,0,726,,,
Kingston upon Thames,E09000021,16/06/2020,1,727,,,
Kingston upon Thames,E09000021,17/06/2020,1,728,,,
Kingston upon Thames,E09000021,18/06/2020,0,728,,,
Kingston upon Thames,E09000021,19/06/2020,0,728,,,
Kingston upon Thames,E09000021,20/06/2020,0,728,,,
Kingston upon Thames,E09000021,21/06/2020,0,728,,,
Kingston upon Thames,E09000021,22/06/2020,0,728,,,
Kingston upon Thames,E09000021,23/06/2020,0,728,,,
Kingston upon Thames,E09000021,24/06/2020,1,729,,,
Kingston upon Thames,E09000021,25/06/2020,2,731,,,
Kingston upon Thames,E09000021,26/06/2020,0,731,,,
Kingston upon Thames,E09000021,27/06/2020,0,731,,,
Kingston upon Thames,E09000021,28/06/2020,0,731,,,
