count,rate,GROUP,date,day
216166,10381.24,High poverty,2022-03-02,654
125198,10952.02,Very high poverty,2022-03-02,654
146148,8995.69,Low poverty,2022-03-03,655
346121,9638.96,Medium poverty,2022-03-03,655
216166,10381.24,High poverty,2022-03-03,655
125198,10952.02,Very high poverty,2022-03-03,655
146148,8995.69,Low poverty,2022-03-04,656
346121,9638.96,Medium poverty,2022-03-04,656
216166,10381.24,High poverty,2022-03-04,656
125198,10952.02,Very high poverty,2022-03-04,656
146148,8995.69,Low poverty,2022-03-06,658
346121,9638.96,Medium poverty,2022-03-06,658
216166,10381.24,High poverty,2022-03-06,658
125198,10952.02,Very high poverty,2022-03-06,658
146148,8995.69,Low poverty,2022-03-07,659
346121,9638.96,Medium poverty,2022-03-07,659
216166,10381.24,High poverty,2022-03-07,659
125198,10952.02,Very high poverty,2022-03-07,659
146148,8995.69,Low poverty,2022-03-08,660
346121,9638.96,Medium poverty,2022-03-08,660
216166,10381.24,High poverty,2022-03-08,660
125198,10952.02,Very high poverty,2022-03-08,660
146148,8995.69,Low poverty,2022-03-09,661
346121,9638.96,Medium poverty,2022-03-09,661
216166,10381.24,High poverty,2022-03-09,661
125198,10952.02,Very high poverty,2022-03-09,661
146148,8995.69,Low poverty,2022-03-10,662
346121,9638.96,Medium poverty,2022-03-10,662
216166,10381.24,High poverty,2022-03-10,662
125198,10952.02,Very high poverty,2022-03-10,662
146148,8995.69,Low poverty,2022-03-11,663
346121,9638.96,Medium poverty,2022-03-11,663
216166,10381.24,High poverty,2022-03-11,663
125198,10952.02,Very high poverty,2022-03-11,663
146148,8995.69,Low poverty,2022-03-13,665
346121,9638.96,Medium poverty,2022-03-13,665
216166,10381.24,High poverty,2022-03-13,665
125198,10952.02,Very high poverty,2022-03-13,665
146148,8995.69,Low poverty,2022-03-14,666
346121,9638.96,Medium poverty,2022-03-14,666
216166,10381.24,High poverty,2022-03-14,666
125198,10952.02,Very high poverty,2022-03-14,666
146148,8995.69,Low poverty,2022-03-15,667
346121,9638.96,Medium poverty,2022-03-15,667
216166,10381.24,High poverty,2022-03-15,667
125198,10952.02,Very high poverty,2022-03-15,667
146148,8995.69,Low poverty,2022-03-16,668
346121,9638.96,Medium poverty,2022-03-16,668
216166,10381.24,High poverty,2022-03-16,668
125198,10952.02,Very high poverty,2022-03-16,668
146148,8995.69,Low poverty,2022-03-17,669
346121,9638.96,Medium poverty,2022-03-17,669
216166,10381.24,High poverty,2022-03-17,669
125198,10952.02,Very high poverty,2022-03-17,669
146148,8995.69,Low poverty,2022-03-18,670
346121,9638.96,Medium poverty,2022-03-18,670
216166,10381.24,High poverty,2022-03-18,670
125198,10952.02,Very high poverty,2022-03-18,670
146148,8995.69,Low poverty,2022-03-20,672
346121,9638.96,Medium poverty,2022-03-20,672
216166,10381.24,High poverty,2022-03-20,672
125198,10952.02,Very high poverty,2022-03-20,672
146148,8995.69,Low poverty,2022-03-21,673
346121,9638.96,Medium poverty,2022-03-21,673
216166,10381.24,High poverty,2022-03-21,673
125198,10952.02,Very high poverty,2022-03-21,673
146148,8995.69,Low poverty,2022-03-22,674
346121,9638.96,Medium poverty,2022-03-22,674
216166,10381.24,High poverty,2022-03-22,674
125198,10952.02,Very high poverty,2022-03-22,674
146148,8995.69,Low poverty,2022-03-23,675
346121,9638.96,Medium poverty,2022-03-23,675
216166,10381.24,High poverty,2022-03-23,675
125198,10952.02,Very high poverty,2022-03-23,675
146148,8995.69,Low poverty,2022-03-24,676
346121,9638.96,Medium poverty,2022-03-24,676
216166,10381.24,High poverty,2022-03-24,676
125198,10952.02,Very high poverty,2022-03-24,676
146148,8995.69,Low poverty,2022-03-25,677
346121,9638.96,Medium poverty,2022-03-25,677
216166,10381.24,High poverty,2022-03-25,677
125198,10952.02,Very high poverty,2022-03-25,677
146148,8995.69,Low poverty,2022-03-27,679
346121,9638.96,Medium poverty,2022-03-27,679
216166,10381.24,High poverty,2022-03-27,679
125198,10952.02,Very high poverty,2022-03-27,679
146148,8995.69,Low poverty,2022-03-28,680
346121,9638.96,Medium poverty,2022-03-28,680
216166,10381.24,High poverty,2022-03-28,680
125198,10952.02,Very high poverty,2022-03-28,680
146148,8995.69,Low poverty,2022-03-29,681
346121,9638.96,Medium poverty,2022-03-29,681
216166,10381.24,High poverty,2022-03-29,681
125198,10952.02,Very high poverty,2022-03-29,681
146148,8995.69,Low poverty,2022-03-30,682
346121,9638.96,Medium poverty,2022-03-30,682
216166,10381.24,High poverty,2022-03-30,682
125198,10952.02,Very high poverty,2022-03-30,682
146148,8995.69,Low poverty,2022-03-31,683
346121,9638.96,Medium poverty,2022-03-31,683
216166,10381.24,High poverty,2022-03-31,683
125198,10952.02,Very high poverty,2022-03-31,683
146148,8995.69,Low poverty,2022-04-01,684
346121,9638.96,Medium poverty,2022-04-01,684
216166,10381.24,High poverty,2022-04-01,684
125198,10952.02,Very high poverty,2022-04-01,684
146148,8995.69,Low poverty,2022-04-04,687
346121,9638.96,Medium poverty,2022-04-04,687
216166,10381.24,High poverty,2022-04-04,687
125198,10952.02,Very high poverty,2022-04-04,687
146148,8995.69,Low poverty,2022-04-05,688
346121,9638.96,Medium poverty,2022-04-05,688
216166,10381.24,High poverty,2022-04-05,688
125198,10952.02,Very high poverty,2022-04-05,688
146148,8995.69,Low poverty,2022-04-06,689
346121,9638.96,Medium poverty,2022-04-06,689
216166,10381.24,High poverty,2022-04-06,689
125198,10952.02,Very high poverty,2022-04-06,689
146148,8995.69,Low poverty,2022-04-07,690
346121,9638.96,Medium poverty,2022-04-07,690
216166,10381.24,High poverty,2022-04-07,690
125198,10952.02,Very high poverty,2022-04-07,690
146148,8995.69,Low poverty,2022-04-08,691
346121,9638.96,Medium poverty,2022-04-08,691
216166,10381.24,High poverty,2022-04-08,691
125198,10952.02,Very high poverty,2022-04-08,691
146148,8995.69,Low poverty,2022-04-11,694
346121,9638.96,Medium poverty,2022-04-11,694
216166,10381.24,High poverty,2022-04-11,694
125198,10952.02,Very high poverty,2022-04-11,694
146148,8995.69,Low poverty,2022-04-12,695
346121,9638.96,Medium poverty,2022-04-12,695
216166,10381.24,High poverty,2022-04-12,695
125198,10952.02,Very high poverty,2022-04-12,695
146148,8995.69,Low poverty,2022-04-13,696
346121,9638.96,Medium poverty,2022-04-13,696
216166,10381.24,High poverty,2022-04-13,696
125198,10952.02,Very high poverty,2022-04-13,696
146148,8995.69,Low poverty,2022-04-14,697
346121,9638.96,Medium poverty,2022-04-14,697
216166,10381.24,High poverty,2022-04-14,697
125198,10952.02,Very high poverty,2022-04-14,697
146148,8995.69,Low poverty,2022-04-15,698
346121,9638.96,Medium poverty,2022-04-15,698
216166,10381.24,High poverty,2022-04-15,698
125198,10952.02,Very high poverty,2022-04-15,698
146148,8995.69,Low poverty,2022-04-18,701
346121,9638.96,Medium poverty,2022-04-18,701
216166,10381.24,High poverty,2022-04-18,701
125198,10952.02,Very high poverty,2022-04-18,701
146148,8995.69,Low poverty,2022-04-19,702
346121,9638.96,Medium poverty,2022-04-19,702
216166,10381.24,High poverty,2022-04-19,702
125198,10952.02,Very high poverty,2022-04-19,702
146148,8995.69,Low poverty,2022-04-20,703
346121,9638.96,Medium poverty,2022-04-20,703
216166,10381.24,High poverty,2022-04-20,703
125198,10952.02,Very high poverty,2022-04-20,703
146148,8995.69,Low poverty,2022-04-21,704
346121,9638.96,Medium poverty,2022-04-21,704
216166,10381.24,High poverty,2022-04-21,704
125198,10952.02,Very high poverty,2022-04-21,704
146148,8995.69,Low poverty,2022-04-22,705
346121,9638.96,Medium poverty,2022-04-22,705
216166,10381.24,High poverty,2022-04-22,705
125198,10952.02,Very high poverty,2022-04-22,705
146148,8995.69,Low poverty,2022-04-25,708
346121,9638.96,Medium poverty,2022-04-25,708
216166,10381.24,High poverty,2022-04-25,708
125198,10952.02,Very high poverty,2022-04-25,708
146148,8995.69,Low poverty,2022-04-26,709
346121,9638.96,Medium poverty,2022-04-26,709
216166,10381.24,High poverty,2022-04-26,709
125198,10952.02,Very high poverty,2022-04-26,709
146148,8995.69,Low poverty,2022-04-27,710
346121,9638.96,Medium poverty,2022-04-27,710
216166,10381.24,High poverty,2022-04-27,710
125198,10952.02,Very high poverty,2022-04-27,710
146148,8995.69,Low poverty,2022-04-28,711
346121,9638.96,Medium poverty,2022-04-28,711
216166,10381.24,High poverty,2022-04-28,711
125198,10952.02,Very high poverty,2022-04-28,711
146148,8995.69,Low poverty,2022-04-29,712
346121,9638.96,Medium poverty,2022-04-29,712
216166,10381.24,High poverty,2022-04-29,712
125198,10952.02,Very high poverty,2022-04-29,712
146148,8995.69,Low poverty,2022-05-02,715
346121,9638.96,Medium poverty,2022-05-02,715
216166,10381.24,High poverty,2022-05-02,715
125198,10952.02,Very high poverty,2022-05-02,715
146148,8995.69,Low poverty,2022-05-03,716
346121,9638.96,Medium poverty,2022-05-03,716
216166,10381.24,High poverty,2022-05-03,716
125198,10952.02,Very high poverty,2022-05-03,716
146148,8995.69,Low poverty,2022-05-04,717
346121,9638.96,Medium poverty,2022-05-04,717
216166,10381.24,High poverty,2022-05-04,717
125198,10952.02,Very high poverty,2022-05-04,717
146148,8995.69,Low poverty,2022-05-05,718
346121,9638.96,Medium poverty,2022-05-05,718
216166,10381.24,High poverty,2022-05-05,718
125198,10952.02,Very high poverty,2022-05-05,718
146148,8995.69,Low poverty,2022-05-06,719
346121,9638.96,Medium poverty,2022-05-06,719
216166,10381.24,High poverty,2022-05-06,719
125198,10952.02,Very high poverty,2022-05-06,719
146148,8995.69,Low poverty,2022-05-09,722
346121,9638.96,Medium poverty,2022-05-09,722
216166,10381.24,High poverty,2022-05-09,722
125198,10952.02,Very high poverty,2022-05-09,722
146148,8995.69,Low poverty,2022-05-10,723
346121,9638.96,Medium poverty,2022-05-10,723
216166,10381.24,High poverty,2022-05-10,723
125198,10952.02,Very high poverty,2022-05-10,723
146148,8995.69,Low poverty,2022-05-11,724
346121,9638.96,Medium poverty,2022-05-11,724
216166,10381.24,High poverty,2022-05-11,724
125198,10952.02,Very high poverty,2022-05-11,724
146148,8995.69,Low poverty,2022-05-12,725
346121,9638.96,Medium poverty,2022-05-12,725
216166,10381.24,High poverty,2022-05-12,725
125198,10952.02,Very high poverty,2022-05-12,725
146148,8995.69,Low poverty,2022-05-13,726
346121,9638.96,Medium poverty,2022-05-13,726
216166,10381.24,High poverty,2022-05-13,726
125198,10952.02,Very high poverty,2022-05-13,726
146148,8995.69,Low poverty,2022-05-16,729
346121,9638.96,Medium poverty,2022-05-16,729
216166,10381.24,High poverty,2022-05-16,729
125198,10952.02,Very high poverty,2022-05-16,729
146148,8995.69,Low poverty,2022-05-17,730
346121,9638.96,Medium poverty,2022-05-17,730
216166,10381.24,High poverty,2022-05-17,730
125198,10952.02,Very high poverty,2022-05-17,730
146148,8995.69,Low poverty,2022-05-18,731
346121,9638.96,Medium poverty,2022-05-18,731
216166,10381.24,High poverty,2022-05-18,731
125198,10952.02,Very high poverty,2022-05-18,731
146148,8995.69,Low poverty,2022-05-19,732
346121,9638.96,Medium poverty,2022-05-19,732
216166,10381.24,High poverty,2022-05-19,732
125198,10952.02,Very high poverty,2022-05-19,732
146148,8995.69,Low poverty,2022-05-20,733
346121,9638.96,Medium poverty,2022-05-20,733
216166,10381.24,High poverty,2022-05-20,733
125198,10952.02,Very high poverty,2022-05-20,733
146148,8995.69,Low poverty,2022-05-23,736
346121,9638.96,Medium poverty,2022-05-23,736
216166,10381.24,High poverty,2022-05-23,736
125198,10952.02,Very high poverty,2022-05-23,736
146148,8995.69,Low poverty,2022-05-24,737
346121,9638.96,Medium poverty,2022-05-24,737
216166,10381.24,High poverty,2022-05-24,737
125198,10952.02,Very high poverty,2022-05-24,737
146148,8995.69,Low poverty,2022-05-25,738
346121,9638.96,Medium poverty,2022-05-25,738
216166,10381.24,High poverty,2022-05-25,738
125198,10952.02,Very high poverty,2022-05-25,738
146148,8995.69,Low poverty,2022-05-26,739
346121,9638.96,Medium poverty,2022-05-26,739
216166,10381.24,High poverty,2022-05-26,739
125198,10952.02,Very high poverty,2022-05-26,739
146148,8995.69,Low poverty,2022-05-27,740
346121,9638.96,Medium poverty,2022-05-27,740
216166,10381.24,High poverty,2022-05-27,740
125198,10952.02,Very high poverty,2022-05-27,740
146148,8995.69,Low poverty,2022-05-31,744
346121,9638.96,Medium poverty,2022-05-31,744
216166,10381.24,High poverty,2022-05-31,744
125198,10952.02,Very high poverty,2022-05-31,744
